  2092  0.977868,  0.517323,  0.068251,  4.549095 
  3096  0.875445,  0.416619,  0.012333,  7.257038 
  8023  0.741876,  1.158506,  0.153936, 22.419186 
  8049  0.900032,  1.597131,  0.148766,  5.394164 
  8143  0.791095,  3.244166,  0.296098,  9.137167 
 12003  0.784392,  1.935893,  0.167444,  6.724769 
 12074  0.814228,  1.366498,  0.173390, 11.417239 
 12084  0.579408,  2.098140,  0.348385, 27.352139 
 14037  0.899225,  0.968095,  0.106060, 15.706888 
 15004  0.892245,  2.440327,  0.350652,  8.675401 
 15088  0.889136,  0.524129,  0.076258, 37.485619 
 16052  0.631641,  1.527877,  0.212984, 40.033947 
 16077  0.812570,  2.875122,  0.255751,  9.156303 
 19021  0.892930,  1.945127,  0.303885,  8.404611 
 20008  0.866802,  2.081650,  0.295314, 10.280601 
 21077  0.763404,  1.812946,  0.265308,  8.987267 
 22013  0.871322,  1.417312,  0.103995, 12.086406 
 22090  0.943524,  1.387407,  0.184911,  5.126069 
 22093  0.942242,  1.207264,  0.169212,  3.558924 
 23025  0.947955,  1.195356,  0.167214,  8.333738 
 23080  0.893810,  2.132569,  0.225197, 10.927653 
 23084  0.746347,  2.013139,  0.308118, 11.853846 
 24004  0.820786,  2.208576,  0.176112, 14.540166 
 24063  0.888278,  1.290118,  0.118141,  8.728744 
 24077  0.920082,  2.290277,  0.320325,  7.122205 
 25098  0.897669,  2.057878,  0.244129, 11.335956 
 26031  0.665731,  0.981420,  0.000000, 92.241066 
 27059  0.936579,  1.784014,  0.229470,  7.853713 
 28075  0.746131,  1.118249,  0.131432, 21.582121 
 28096  0.970398,  0.126545,  0.000000, 133.574005 
 33039  0.858008,  1.788084,  0.174141, 21.334867 
 33066  0.888171,  1.942427,  0.246795,  6.206811 
 35008  0.712662,  2.328458,  0.215482, 10.930635 
 35010  0.883238,  2.257595,  0.320692,  7.404816 
 35058  0.811575,  1.542499,  0.209735, 10.540982 
 35070  0.929498,  0.726521,  0.024015,  8.641951 
 35091  0.719380,  2.144734,  0.185652, 21.643572 
 37073  0.716386,  2.704186,  0.187728,  8.240927 
 38082  0.719897,  2.541315,  0.341680, 17.274168 
 38092  0.878315,  1.693932,  0.210275,  5.320043 
 41004  0.937496,  0.649750,  0.066411,  7.933753 
 41025  0.708264,  2.223975,  0.251500, 13.225225 
 41033  0.919942,  1.147394,  0.178780, 13.456990 
 41069  0.786765,  1.613372,  0.219672, 14.956863 
 42012  0.882208,  2.929212,  0.383454,  8.464937 
 42044  0.951789,  1.178680,  0.102001,  6.105139 
 42049  0.980680,  0.616810,  0.083748,  2.208922 
 42078  0.934049,  0.726041,  0.104544,  3.588683 
 43070  0.819853,  0.710289,  0.000000, 115.799545 
 43074  0.836543,  1.372161,  0.173850, 11.861850 
 43083  0.638043,  2.189911,  0.299135, 18.398569 
 45077  0.816916,  1.770647,  0.172464, 23.903837 
